2017;3564;CURSO;SERIE;Matutino;211;Informática Educacional;2ª Etapa - Resultado;33.00;0
2017;3564;CURSO;SERIE;Matutino;211;Informática Educacional;Total;62.50;0
2017;3564;CURSO;SERIE;Matutino;211;Inglês;1ª Etapa;30.00;0
2017;3564;CURSO;SERIE;Matutino;211;Inglês;1ª Etapa - Resultado;30.00;0
2017;3564;CURSO;SERIE;Matutino;211;Inglês;2ª Etapa;35.00;0
2017;3564;CURSO;SERIE;Matutino;211;Inglês;2ª Etapa - Resultado;35.00;0
2017;3564;CURSO;SERIE;Matutino;211;Inglês;Total;65.00;0
2017;3564;CURSO;SERIE;Matutino;211;Língua Portuguesa;1ª Etapa;29.00;0
2017;3564;CURSO;SERIE;Matutino;211;Língua Portuguesa;1ª Etapa - Resultado;29.00;0
2017;3564;CURSO;SERIE;Matutino;211;Língua Portuguesa;2ª Etapa;32.00;0
2017;3564;CURSO;SERIE;Matutino;211;Língua Portuguesa;2ª Etapa - Resultado;32.00;0
2017;3564;CURSO;SERIE;Matutino;211;Língua Portuguesa;3ª Etapa;10.00;0
2017;3564;CURSO;SERIE;Matutino;211;Língua Portuguesa;Total;71.00;0
2017;3564;CURSO;SERIE;Matutino;211;Matemática;1ª Etapa;30.00;0
2017;3564;CURSO;SERIE;Matutino;211;Matemática;1ª Etapa - Resultado;30.00;0
2017;3564;CURSO;SERIE;Matutino;211;Matemática;2ª Etapa;35.00;0
